uid,status,inspire_id,titulo_inspire,primeiro_autor,n_autores,ano_inspire,data_inspire,arxiv,doi,journal,citacoes,citacoes_sem_auto,tipo_doc,query_usada,obs
U0771,OK,1389299,"Heavy-Ion Double-Charge Exchange Study via a 12C(18O,18Ne)12Be Reaction","Takaki, M.",,2015,2015,,,"JPS Conf. Proc. 6, 020038",14,13,proceedings,t+Heavy-Ion+Double-Charge+Exchange+Study+via+a+12C,"Raw diz apenas 'Takaki, M, et al.', n_autores em branco. Busca por journal (JPS Conf.Proc.) nao bateu; titulo exato encontrado por t+, TOTAL=1, titulo identico ao raw."
U0772,OK,1310131,Many-body correlations of quasiparticle random-phase approximation in nuclear matrix elements of neutrinoless double-β decay,"Terasaki, J.",1,2014,2014-08-07,,,"Phys. Rev. C 91, 034318",41,32,article,"j+Phys.Rev.C,91,034318","Titulo e journal batem exatamente. earliest_date=2014 (preprint), publicado 2015 - dentro da tolerancia de +-1 ano."
U0773,NAO_ENCONTRADO,,,"Uesaka, T.",,,,,,"RIKEN RIBF NP-PAC, NP1512-RIBF141",,,report,t+RIKEN+RIBF+NP-PAC (TOTAL=0),"Documento interno de comite de avaliacao de proposta experimental (RIKEN RIBF NP-PAC), nao e artigo de periodico nem preprint; nao indexado no INSPIRE. NAO_ENCONTRADO e o resultado esperado."
U0774,OK,1334913,Nuclear structure aspects of spin-independent WIMP scattering off xenon,"Vietze, L.",5,2014,2014-12-05,,,"Phys. Rev. D 91, 043520",130,114,article,"j+Phys.Rev.D,91,043520","Raw diz 'Phys. Rev. 91, 043520' (falta o 'D'); confirmado que e Phys. Rev. D 91, 043520 - titulo bate exatamente. earliest_date=2014, publicado 2015 - dentro da tolerancia de +-1 ano."
U0775,NAO_ENCONTRADO,,,"Walz, C.",,,,,,"Nature 526, 406",,,article,"j+Nature,526,406 (TOTAL=0); t+competitive+double-gamma+nuclear+decay (TOTAL=0); t+double-gamma+decay+and+a+walz (TOTAL=2, so achou proceedings relacionados)","O artigo original 'Observation of the competitive double-gamma nuclear decay', Nature 526, 406 (2015), nao parece estar indexado no INSPIRE sob o journal Nature. Buscas por titulo/autor so encontraram dois trabalhos derivados de mesmo grupo/tema em atas de conferencia (recid 1416096, EPJ Web Conf. 107,03002 e recid 1475196, J.Phys.Conf.Ser. 724,012039), nenhum correspondendo ao artigo da Nature em si (journal nao bate) - por isso NAO marcados como esta referencia. NAO_ENCONTRADO."
U0776,OK,1323446,Systematic study of nuclear matrix elements in neutrinoless double-β decay with a beyond-mean-field covariant density functional theory,"Yao, J. M.",5,2014,2014-10-23,,,"Phys. Rev. C 91, 024316",185,155,article,"j+Phys.Rev.C,91,024316","Titulo e journal batem exatamente. earliest_date=2014, publicado 2015 - dentro da tolerancia de +-1 ano."
U0777,OK,1422684,"Single and Double Beta-Decay Q Values among the Triplet Zr96, Nb96, and Mo96","Alanssari, M.",,2016,2016-02-17,,,"Phys. Rev. Lett. 116 (7), 072501",33,21,article,"j+Phys.Rev.Lett.,116,072501","Raw diz apenas 'Alanssari, M, et al.', n_autores em branco. Titulo e journal batem exatamente."
U0778,OK,1394582,Nuclear Axial Currents in Chiral Effective Field Theory,"Baroni, A.",5,2015,2015-09-23,,,"Phys. Rev. C 93 (1), 015501 [Erratum: Phys. Rev. C95,059901(2017)]",95,67,article,"j+Phys.Rev.C,93,015501","Titulo e journal batem exatamente com o raw. earliest_date=2015 (preprint), publicado 2016 - dentro da tolerancia de +-1 ano."
U0779,OK,1466644,State-of-the-art of beyond mean field theories with nuclear density functionals,"Egido, J. L.",1,2016,2016-06-01,,,"Phys. Scripta 91, 073003",77,68,article,"j+Phys.Scripta,91,073003",Titulo e journal batem exatamente com o raw.
U0780,OK,1469108,Change of nuclear configurations in the neutrinoless double-β decay of ¹³⁰Te → ¹³⁰Xe and ¹³⁶Xe → ¹³⁶Ba,"Entwisle, J. P.",,2016,2016-06-13,,,"Phys. Rev. C 93, 064312",37,31,article,"j+Phys.Rev.C,93,064312","Raw diz apenas 'Entwisle, J P, et al.', n_autores em branco. Titulo e journal batem exatamente."
