uid,status,inspire_id,titulo_inspire,primeiro_autor,n_autores,ano_inspire,data_inspire,arxiv,doi,journal,citacoes,citacoes_sem_auto,tipo_doc,query_usada,obs
U0431,OK,2069740,Majorana neutrino mass constraints in the landscape of nuclear matrix elements,"Lisi, Eligio",2,2022,2022-04-20,2204.09569,,"Phys.Rev.D 106, 013009",13,9,article,arxiv:2204.09569,"primeiro_autor/n_autores/journal/tipo_doc do raw (2 autores: Lisi, Marrone), nao da API; ancoras: ano bate exatamente e titulo identico."
U0432,OK,1907127,Improved measurement of neutrino oscillation parameters by the NOvA experiment,"M. A. Acero",,2021,2021-08-18,2108.08219,,"Phys.Rev.D 106, 032004",434,327,article,arxiv:2108.08219,"primeiro_autor/journal/tipo_doc do raw (colaboracao NOvA), nao da API; raw so da 'et al.' -> n_autores em branco; raw nao traz titulo (so citacao de journal); earliest_date do preprint (2021) 1 ano anterior ao ano da referencia (2022), dentro da tolerancia; titulo da API (medida de oscilacao NOvA) coerente com colaboracao/journal do raw."
U0433,OK,1873339,Measurement of proton-carbon forward scattering in a proof-of-principle test of the EMPHATIC spectrometer,"M. Pavin",,2021,2021-06-29,2106.15723,,"Phys.Rev.D 106, 112008",10,6,article,arxiv:2106.15723,"primeiro_autor/journal/tipo_doc do raw (colaboracao EMPHATIC), nao da API; raw da 'et al.' -> n_autores em branco; raw sem titulo; earliest_date 2021 vs ano ref 2022, diff 1 dentro da tolerancia; titulo da API cita explicitamente 'EMPHATIC spectrometer', confirmando."
U0434,OK,2094605,Final Result on the Neutrinoless Double Beta Decay of $^{82}$Se with CUPID-0,"O. Azzolini",,2022,2022-06-10,2206.05130,,"Phys.Rev.Lett. 129, 111801",100,63,article,arxiv:2206.05130,"primeiro_autor/journal/tipo_doc do raw (colaboracao CUPID/CUPID-0), nao da API; raw da 'et al.' -> n_autores em branco; raw sem titulo; ano bate exatamente; titulo da API confirma colaboracao CUPID-0 (demonstrador do CUPID)."
U0435,OK,1953251,Search for an Excess of Electron Neutrino Interactions in MicroBooNE Using Multiple Final-State Topologies,"P. Abratenko",,2021,2021-10-26,2110.14054,,"Phys.Rev.Lett. 128, 241801",190,104,article,arxiv:2110.14054,"primeiro_autor/journal/tipo_doc do raw (colaboracao MicroBooNE), nao da API; raw da 'et al.' -> n_autores em branco; raw sem titulo; earliest_date 2021 vs ano ref 2022, diff 1 dentro da tolerancia; titulo da API confirma colaboracao MicroBooNE."
U0436,OK,1926136,Results from the Baksan Experiment on Sterile Transitions (BEST),"V. V. Barinov",,2021,2021-09-23,2109.11482,,"Phys.Rev.Lett. 128, 232501",245,225,article,arxiv:2109.11482,"primeiro_autor/journal/tipo_doc do raw, nao da API; raw da 'et al.' -> n_autores em branco; raw sem titulo; earliest_date 2021 vs ano ref 2022, diff 1 dentro da tolerancia; Barinov e autor do experimento BEST, confirmado pelo titulo da API."
U0437,OK,2086378,Search for neutrinoless double-beta decay of $^{76}$Ge with a natural broad energy germanium detector,"W. H. Dai",,2022,2022-05-21,2205.10718,,"Phys.Rev.D 106, 032012",22,14,article,arxiv:2205.10718,"primeiro_autor/journal/tipo_doc do raw (colaboracao CDEX), nao da API; raw da 'et al.' -> n_autores em branco; raw sem titulo; ano bate exatamente; titulo da API (germanio) coerente com CDEX."
U0438,OK,2072814,Ab initio studies of the double–Gamow-Teller transition and its correlation with neutrinoless double-β decay,"Yao, J M",10,2022,2022-04-27,2204.12971,,,28,17,preprint,arxiv:2204.12971,"primeiro_autor/n_autores/tipo_doc do raw (10 autores nomeados), nao da API; raw sem journal; ancoras: ano bate exatamente e titulo essencialmente identico."
U0439,OK,1827478,Search for sterile neutrino oscillations using RENO and NEOS data,"Z. Atif",,2020,2020-11-02,2011.00896,,"Phys.Rev.D 105, L111101",75,68,article,arxiv:2011.00896,"primeiro_autor/journal/tipo_doc do raw (colaboracoes RENO, NEOS), nao da API; raw da 'et al.' -> n_autores em branco; raw sem titulo; earliest_date do preprint (2020) e 2 anos anterior ao ano da referencia (2022, publicacao PRD), fora da tolerancia estrita de +-1 ano isoladamente, mas journal (Phys.Rev.D 105, L111101) e colaboracoes (RENO/NEOS) do raw batem exatamente com titulo/tema da API ('sterile neutrino oscillations using RENO and NEOS data') -> aceito como OK seguindo o mesmo criterio ja usado no bloco B09 (U0163) para preprints antigos com journal/colaboracao coincidentes."
U0440,OK,2612614,Tritium Beta Spectrum Measurement and Neutrino Mass Limit from Cyclotron Radiation Emission Spectroscopy,"A. Ashtari Esfahani",,2022,2022-12-09,2212.05048,,"Phys.Rev.Lett. 131, 102502",69,48,article,arxiv:2212.05048,"primeiro_autor/journal/tipo_doc do raw (colaboracao Project 8), nao da API; raw da 'et al.' -> n_autores em branco; raw sem titulo; earliest_date 2022 vs ano ref 2023, diff 1 dentro da tolerancia; titulo da API menciona 'Cyclotron Radiation Emission Spectroscopy' (CRES), tecnica caracteristica do Project 8, confirmando."
