uid,status,inspire_id,titulo_inspire,primeiro_autor,n_autores,ano_inspire,data_inspire,arxiv,doi,journal,citacoes,citacoes_sem_auto,tipo_doc,query_usada,obs
U0571,OK,122764,Time Reversal Violation in Neutrino Oscillation,Cabibbo,1,1977,1977-09,,,"Phys. Lett. 72B, 333",343,341,article,"j+Phys.Lett.B,72,333","earliest_date 1977-09 vs ano nominal do bruto 1978, dentro da tolerancia +-2. Journal bate exatamente."
U0572,OK,892534,Nuclear shell model and interacting bosons,Otsuka,3,1978,1978-10,,,"Nucl. Phys. A 309, 1",597,510,article,"j+Nucl.Phys.A,309,1",Titulo e journal batem exatamente com o bruto.
U0573,OK,143150,Horizontal gauge symmetry and masses of neutrinos,Yanagida,1,1979,1979-02,,,"Conf. Proc. C 7902131, 95",2623,2568,conference paper,t+horizontal+gauge+symmetry+masses+neutrinos,"PILAR seesaw tipo-I (Yanagida 1979); TOTAL=2, escolhido o registro com titulo identico ao bruto (143150), descartado 9495 'Horizontal Symmetry and Masses of Neutrinos' (Prog.Theor.Phys. 64, 1103, 1980, titulo e periodico diferentes)."
U0574,OK,144673,Baryon and Lepton Nonconserving Processes,Weinberg,1,1979,1979,,,"Phys.Rev.Lett. 43, 1566",2869,2860,article,"j+Phys.Rev.Lett.,43,1566",Titulo e journal batem exatamente com o bruto.
U0575,OK,8309,Operator Analysis of Nucleon Decay,Wilczek,2,1979,1979-09,,,"Phys.Rev.Lett. 43, 1571",694,679,article,"j+Phys.Rev.Lett.,43,1571",Titulo e journal batem exatamente com o bruto.
U0576,OK,143150,Horizontal gauge symmetry and masses of neutrinos,Yanagida,1,1979,1979-02,,,"Conf. Proc. C 7902131, 95 (Vol. 7902131, pp. 95-99)",2623,2568,conference paper,t+horizontal+gauge+symmetry+masses+neutrinos,"Mesma referencia que U0573 (Yanagida 1979, PILAR seesaw); citada duas vezes no bruto por reviews diferentes - duplicata esperada, nao e erro."
U0577,OK,154335,On Oscillations of Neutrinos with Dirac and Majorana Masses,Bilenky,3,1980,1980-05,,,"Phys.Lett.B 94, 495",759,596,article,"j+Phys.Lett.B,94,495",Titulo e journal batem exatamente com o bruto.
U0578,OK,141750,Comment on the Lepton Mixing Matrix,Schechter,2,1979,1979-07,,,"Phys. Rev. D21, 309",109,45,article,"j+Phys.Rev.D,21,309","PILAR Schechter-Valle 1980; o bruto so da a coordenada de journal (sem titulo). Journal D21,309 bate exatamente; confirmado autoria via busca auxiliar a+schechter+and+a+valle+and+date+1980 (unico resultado nessa lista com journal D21,309). earliest_date 1979-07 vs ano nominal do bruto 1980, dentro da tolerancia +-2. | Conferido pelo Opus: j+Phys.Rev.D,21,309 devolve TOTAL=1, recid 141750 ""Comment on the Lepton Mixing Matrix"", 109/45 citacoes. Match inequivoco, sem necessidade de revisao."
U0579,OK,153987,Neutrino Masses in SU(2) x U(1) Theories,Schechter,2,1980,1980-06,,,"Phys. Rev. D22, 2227",4227,3890,article,"j+Phys.Rev.D,22,2227",PILAR Schechter-Valle 1980 (massa de Majorana / 0vbb); journal bate exatamente com o bruto.
U0580,OK,143802,Neutrino Mass and Spontaneous Parity Nonconservation,Mohapatra,2,1979,1979-11,,,"Phys.Rev.Lett. 44, 912",7464,7079,article,"j+Phys.Rev.Lett.,44,912","PILAR seesaw tipo-I (Mohapatra-Senjanovic 1980); earliest_date 1979-11 vs ano nominal do bruto 1980, dentro da tolerancia +-2. Titulo exato bate."
