uid,status,inspire_id,titulo_inspire,primeiro_autor,n_autores,ano_inspire,data_inspire,arxiv,doi,journal,citacoes,citacoes_sem_auto,tipo_doc,query_usada,obs
U0071,OK,683600,nu MSM-predictions for neutrinoless double beta decay,"Bezrukov, F.L.",1,2005,2005-05,hep-ph/0505247,10.1103/PhysRevD.72.071303,"Phys. Rev. D 72, 071303",66,58,,arxiv:hep-ph/0505247,
U0072,OK,679266,Another possible way to determine the neutrino mass hierarchy,"Nunokawa, H.",3,2005,2005-03,hep-ph/0503283,10.1103/PhysRevD.72.013009,"Phys. Rev. D72, 013009",297,256,,arxiv:hep-ph/0503283,"Titulo do INSPIRE nao consta na referencia bruta (so journal); confirmado por journal/DOI exato (Phys.Rev.D72,013009) e author_count=3 (Nunokawa, Parke, Zukanovich Funchal)."
U0073,OK,667324,"New solar opacities, abundances, helioseismology, and neutrino fluxes","Bahcall, J.N.",3,2004,2004-12,astro-ph/0412440,10.1086/428929,"Astrophys. J. 621, L85",865,833,,arxiv:astro-ph/0412440,"earliest_date 2004 vs publicacao citada 2005 (diferenca de 1 ano, dentro da tolerancia); author_count=3 confere (Bahcall, Serenelli, Basu)."
U0074,OK,680987,Complete results for five years of GNO solar neutrino observations,"Altmann, M.",39,2005,2005-04,hep-ex/0504037,10.1016/j.physletb.2005.04.068,"Phys. Lett. B616, 174",708,667,,arxiv:hep-ex/0504037,
U0075,OK,665501,Solar neutrinos and 1-3 leptonic mixing,"Goswami, S.",2,2004,2004-11,hep-ph/0411359,10.1103/PhysRevD.72.053011,"Phys. Rev. D72, 053011",71,61,,arxiv:hep-ph/0411359,
U0076,OK,652319,Measurement of neutrino oscillation with KamLAND: Evidence of spectral distortion,"Araki, T.",93,2004,2004-06,hep-ex/0406035,10.1103/PhysRevLett.94.081801,"Phys. Rev. Lett. 94, 081801",1812,1655,,arxiv:hep-ex/0406035,
U0077,OK,694795,Yukawa sector in non-supersymmetric renormalizable SO(10),"Bajc, B.",4,2005,2005-10,hep-ph/0510139,10.1103/PhysRevD.73.055001,"Phys. Rev. D 73, 055001",149,129,,arxiv:hep-ph/0510139,"earliest_date 2005 vs publicacao citada 2006 (diferenca de 1 ano, dentro da tolerancia); titulo e author_count=4 conferem exatamente."
U0078,OK,724785,Signal discovery in sparse spectra: A Bayesian analysis,"Caldwell, A.",2,2006,2006-08,physics/0608249,10.1103/PhysRevD.74.092003,"Phys. Rev. D 74, 092003",51,39,,arxiv:physics/0608249,
U0079,NAO_ENCONTRADO,,,,,,,,,,,,,t+germanium+czochralski+dislocation-free+wafers ; t+germanium+and+a+depuydt,"Artigo de ciencia de materiais (Mater. Sci. Semicond. Process. 9, 437, 2006) sobre crescimento de cristais de germanio, fora do escopo do INSPIRE-HEP (nao indexado). TOTAL=0 em ambas as buscas por titulo/autor."
U0080,OK,731177,Uncertainties in Atmospheric Neutrino Fluxes,"Barr, G.D.",4,2006,2006-11,astro-ph/0611266,10.1103/PhysRevD.74.094009,"Phys. Rev. D74, 094009",280,218,,arxiv:astro-ph/0611266,"Titulo do INSPIRE nao consta na referencia bruta; confirmado por journal/DOI exato (Phys.Rev.D74,094009) e author_count=4."
