uid,status,inspire_id,titulo_inspire,primeiro_autor,n_autores,ano_inspire,data_inspire,arxiv,doi,journal,citacoes,citacoes_sem_auto,tipo_doc,query_usada,obs
U0151,OK,1118022,Neutrinoless double beta decay and neutrino physics,"Rodejohann, W.",1,2012,2012-06,1206.2560,10.1088/0954-3899/39/12/124008,"J.Phys.G,39,124008",254,250,article,arxiv:1206.2560,"Autor e journal extraidos da referencia bruta (ja confere com DOI/journal retornados pelo INSPIRE); segunda consulta INSPIRE para authors/publication_info nao foi possivel (limite de sessao do WebFetch atingido apos a 1a rodada), mas identificacao ja validada por 2 ancoras (ano + titulo/DOI) na 1a consulta. Pode ser classificado como review pelo INSPIRE (nao reconfirmado)."
U0152,OK,1113456,Theory of Neutrinoless Double Beta Decay,"Vergados, J.D.",3,2012,2012-05,1205.0649,10.1088/0034-4885/75/10/106301,"Rept.Prog.Phys.,75,106301",585,502,article,arxiv:1205.0649,"Autor e journal extraidos da referencia bruta (ja confere com DOI/journal retornados pelo INSPIRE); segunda consulta INSPIRE para authors/publication_info nao foi possivel (limite de sessao do WebFetch atingido apos a 1a rodada), mas identificacao ja validada por 2 ancoras (ano + titulo/DOI) na 1a consulta. Rept.Prog.Phys. e revista de reviews; document_type pode ser review (nao reconfirmado)."
U0153,OK,1126998,Nuclear structure and double beta decay,"Vogel, P.",1,2012,2012-08-09,1208.1992,10.1088/0954-3899/39/12/124002,"J.Phys.G,39,124002",93,90,article,arxiv:1208.1992,"Autor e journal extraidos da referencia bruta (ja confere com DOI/journal retornados pelo INSPIRE); segunda consulta INSPIRE para authors/publication_info nao foi possivel (limite de sessao do WebFetch atingido apos a 1a rodada), mas identificacao ja validada por 2 ancoras (ano + titulo/DOI) na 1a consulta. Pode ser classificado como review pelo INSPIRE (nao reconfirmado)."
U0154,OK,1089838,Characterizing Quantum-Dot-Doped Liquid Scintillator for Applications to Neutrino Detectors,"Winslow, L.",2,2012,2012-02,1202.4733,10.1088/1748-0221/7/07/P07010,"JINST,7,P07010",24,18,article,arxiv:1202.4733,"Autor e journal extraidos da referencia bruta (ja confere com DOI/journal retornados pelo INSPIRE); segunda consulta INSPIRE para authors/publication_info nao foi possivel (limite de sessao do WebFetch atingido apos a 1a rodada), mas identificacao ja validada por 2 ancoras (ano + titulo/DOI) na 1a consulta."
U0155,OK,1082938,Indication of Reactor Antineutrino Disappearance in the Double Chooz Experiment,"Abe, Y.",183,2011,2011-12,1112.6353,10.1103/PhysRevLett.108.131801,"Phys.Rev.Lett.,108,131801",1820,1550,article,arxiv:1112.6353,"Autor e journal extraidos da referencia bruta (ja confere com DOI/journal retornados pelo INSPIRE); segunda consulta INSPIRE para authors/publication_info nao foi possivel (limite de sessao do WebFetch atingido apos a 1a rodada), mas identificacao ja validada por 2 ancoras (ano + titulo/DOI) na 1a consulta."
U0156,OK,1224275,Reactor On-Off Antineutrino Measurement with KamLAND,"Gando, A.",46,2013,2013-03-19,1303.4667,10.1103/PhysRevD.88.033001,"Phys.Rev.D,88,033001",547,500,article,arxiv:1303.4667,"Autor e journal extraidos da referencia bruta (ja confere com DOI/journal retornados pelo INSPIRE); segunda consulta INSPIRE para authors/publication_info nao foi possivel (limite de sessao do WebFetch atingido apos a 1a rodada), mas identificacao ja validada por 2 ancoras (ano + titulo/DOI) na 1a consulta."
U0157,OK,1243163,Optical Properties of Quantum-Dot-Doped Liquid Scintillators,"Aberle, C.",4,2013,2013-07-17,1307.4742,10.1088/1748-0221/8/10/P10015,"JINST,8,P10015",12,9,article,arxiv:1307.4742,"Autor e journal extraidos da referencia bruta (ja confere com DOI/journal retornados pelo INSPIRE); segunda consulta INSPIRE para authors/publication_info nao foi possivel (limite de sessao do WebFetch atingido apos a 1a rodada), mas identificacao ja validada por 2 ancoras (ano + titulo/DOI) na 1a consulta."
U0158,OK,1207593,The GERDA experiment for the search of 0vbb decay in 76Ge,"Ackermann, K.H.",138,2012,2012-12,1212.4067,10.1140/epjc/s10052-013-2330-0,"Eur.Phys.J.C,73,2330",322,155,article,arxiv:1212.4067,"Autor e journal extraidos da referencia bruta (ja confere com DOI/journal retornados pelo INSPIRE); segunda consulta INSPIRE para authors/publication_info nao foi possivel (limite de sessao do WebFetch atingido apos a 1a rodada), mas identificacao ja validada por 2 ancoras (ano + titulo/DOI) na 1a consulta."
U0159,OK,1243202,Results on Neutrinoless Double-beta Decay of 76Ge from Phase I of the GERDA Experiment,"Agostini, M.",114,2013,2013-07-17,1307.4720,10.1103/PhysRevLett.111.122503,"Phys.Rev.Lett.,111,122503",763,603,article,arxiv:1307.4720,"Autor e journal extraidos da referencia bruta (ja confere com DOI/journal retornados pelo INSPIRE); segunda consulta INSPIRE para authors/publication_info nao foi possivel (limite de sessao do WebFetch atingido apos a 1a rodada), mas identificacao ja validada por 2 ancoras (ano + titulo/DOI) na 1a consulta."
U0160,OK,1218175,Improving Electro-Weak Fits with TeV-scale Sterile Neutrinos,"Akhmedov, E.",5,2013,2013-02-07,1302.1872,10.1007/JHEP05(2013)081,"JHEP,05,081",136,127,article,arxiv:1302.1872,"Autor e journal extraidos da referencia bruta (ja confere com DOI/journal retornados pelo INSPIRE); segunda consulta INSPIRE para authors/publication_info nao foi possivel (limite de sessao do WebFetch atingido apos a 1a rodada), mas identificacao ja validada por 2 ancoras (ano + titulo/DOI) na 1a consulta."
