uid,status,inspire_id,titulo_inspire,primeiro_autor,n_autores,ano_inspire,data_inspire,arxiv,doi,journal,citacoes,citacoes_sem_auto,tipo_doc,query_usada,obs
U0271,OK,1651234,First Limit on the Direct Detection of Lightly Ionizing Particles for Electric Charge as Low as e/1000 with the Majorana Demonstrator,"Alvis, S.I.",,2018,2018-01-30,1801.10145,,"Phys.Rev.Lett.,120,211804",74,50,article,arxiv:1801.10145,"primeiro_autor/journal do texto bruto (colaboracao Majorana, et al.). Titulo e ano batem exatamente."
U0272,OK,1703679,Final results of the Aurora experiment to study 2beta decay of 116Cd with enriched 116CdWO4 crystal scintillators,"Barabash, A.S.",,2018,2018-11-12,1811.06398,,"Phys.Rev.D,98,092007",87,55,article,arxiv:1811.06398,primeiro_autor/journal do texto bruto (et al.). Titulo e ano batem exatamente.
U0273,OK,1637417,Radon mitigation during the installation of the CUORE 0nubetabeta decay detector,"Benato, G.",,2017,2017-11-21,1711.07936,,"JINST,13,P01010",27,12,article,arxiv:1711.07936,"primeiro_autor/journal do texto bruto (et al.). earliest_date 2017 vs ano da ref 2018 (diferenca 1 ano, tolerancia ok); titulo bate exatamente."
U0274,OK,1647564,The saga of neutrinoless double beta decay search with TeO2 thermal detectors,"Brofferio, C.",2,2018,2018-01-10,1801.03580,,"Rev.Sci.Instrum.,89,121502",29,17,article,arxiv:1801.03580,"primeiro_autor/n_autores/journal do texto bruto (2 autores: Brofferio e Dell'Oro). 'Contributed Review:' e parte do subtitulo, omitido pela API; titulo e ano batem."
U0275,OK,1670012,Deep Neural Networks for Energy and Position Reconstruction in EXO-200,"Delaquis, S.",,2018,2018-04-25,1804.09641,,"JINST,13,P08023",52,41,article,arxiv:1804.09641,"primeiro_autor/journal do texto bruto (colaboracao EXO, et al.). Titulo e ano batem exatamente."
U0276,OK,1631362,Testing creation of matter with neutrinoless double beta decay,"Dell'Oro, S.",3,2017,2017-07-18,1710.06732,,,4,2,proceedings,arxiv:1710.06732,"primeiro_autor/n_autores do texto bruto (Dell'Oro, Marcocci, Vissani); publicado como proceedings NEUTEL2017 (SISSA/PoS), sem coordenada de journal padrao no PDF. earliest_date 2017 vs ano da ref 2018 (diferenca 1 ano, tolerancia ok); titulo bate exatamente."
U0277,OK,1664547,Updated Global Analysis of Neutrino Oscillations in the Presence of eV-Scale Sterile Neutrinos,"Dentler, M.",7,2018,2018-03-28,1803.10661,,"JHEP,08,010",461,401,article,arxiv:1803.10661,"primeiro_autor/n_autores/journal do texto bruto (7 autores nomeados; journal ja informado no bloco: JHEP 08,010). Titulo e ano batem exatamente."
U0278,OK,1676077,Measurement of Reactor Antineutrino Oscillation Amplitude and Frequency at RENO,"Bak, G.",,2018,2018-06-01,1806.00248,,"Phys.Rev.Lett.,121,201801",281,267,article,arxiv:1806.00248,"Referencia bruta so cita colaboracao RENO e coordenada de journal (sem titulo); titulo real obtido da API bate com o journal Phys.Rev.Lett.121,201801 citado no PDF. primeiro_autor/journal do texto bruto. Titulo e ano batem."
U0279,OK,1682984,Light Yield of Perovskite Nanocrystal-Doped Liquid Scintillator,"Gooding, D.",5,2018,2018-07-17,1807.06634,,,4,4,article,arxiv:1807.06634,primeiro_autor/n_autores do texto bruto (5 autores nomeados); journal nao informado no texto bruto (arXiv preprint na epoca da citacao). Titulo e ano batem exatamente.
U0280,OK,1678102,Short-Range Neutrinoless Double Beta Decay Mechanisms,"Graf, L.",4,2018,2018-06-15,,,"Phys.Rev.D,98,095023",73,40,article,"j+Phys.Rev.D,98,095023","Referencia bruta sem arXiv (metodo=titulo no bloco); identificado por coordenada de journal (Phys.Rev.D 98,095023), com prioridade sobre busca por titulo conforme protocolo. primeiro_autor/n_autores do texto bruto (4 autores: Graf, Deppisch, Iachello, Kotila). Titulo e ano batem exatamente."
