uid,status,inspire_id,titulo_inspire,primeiro_autor,n_autores,ano_inspire,data_inspire,arxiv,doi,journal,citacoes,citacoes_sem_auto,tipo_doc,query_usada,obs
U0751,OK,1318759,"Reduction of radioactive backgrounds in electroformed copper for ultra-sensitive radiation detectors","Hoppe, E. W.",8,2014,2014-06-28,,,"Nucl. Instrum. Meth. A 764, 116-121",55,37,article,"j+Nucl.Instrum.Meth.A,764,116","Titulo e journal batem exatamente; 8 autores no raw."
U0752,OK,1280958,"Ab-initio coupled-cluster effective interactions for the shell model: Application to neutron-rich oxygen and carbon isotopes","Jansen, G. R.",5,2014,2014-02-11,,,"Phys. Rev. Lett. 113, 142502",189,170,article,"j+Phys.Rev.Lett.,113,142502","Titulo e journal batem exatamente; 5 autores (Jansen, Engel, Hagen, Navratil, Signoracci)."
U0753,OK,1299183,"Building for Discovery: Strategic Plan for U.S. Particle Physics in the Global Context","Ritz, S.",,2014,2014-05-30,,,,25,22,report,"t+Building+for+Discovery+Strategic+Plan","Titulo bate exatamente; raw sem journal (relatorio do HEPAP Subcommittee); n_autores em branco pois raw diz 'et al.'."
U0754,OK,1282164,"Neutrinoless double-β decay of ⁸²Se in the shell model: beyond closure approximation","Sen’kov, R. A.",3,2014,2014-02-20,,,"Phys. Rev. C 89, 054304",69,47,article,"j+Phys.Rev.C,89,054304","Titulo (82Se) e journal batem exatamente; 3 autores (Sen'kov, Horoi, Brown)."
U0755,OK,1305143,"Relativistic description of nuclear matrix elements in neutrinoless double-β decay","Song, L. S.",4,2014,2014-07-05,,,"Phys. Rev. C 90, 054309",84,56,article,"j+Phys.Rev.C,90,054309","Titulo e journal batem exatamente; 4 autores (Song, Yao, Ring, Meng)."
U0756,OK,1398831,"Reaching for the horizon: The 2015 long range plan for nuclear science","Aprahamian, Ani",,2015,2015-10,,,,16,13,report,"t+Reaching+for+the+horizon+long+range+plan","Titulo bate exatamente; raw sem journal (relatorio NSAC); n_autores em branco pois raw diz 'et al.'."
U0757,OK,1347174,"$0\nu\beta\beta$ and $2\nu\beta\beta$ nuclear matrix elements in the interacting boson model with isospin restoration","Barea, J.",3,2015,2015-03-02,,,"Phys. Rev. C 91, 034304",413,387,article,"j+Phys.Rev.C,91,034304","Titulo e journal batem exatamente; 3 autores (Barea, Kotila, Iachello). Referencia (2015a) das duas do mesmo grupo de autores no raw."
U0758,OK,1392039,"Limits on sterile neutrino contributions to neutrinoless double beta decay","Barea, J.",3,2015,2015-09-07,,,"Phys. Rev. D 92, 093001",53,46,article,"j+Phys.Rev.D,92,093001","Titulo e journal batem exatamente; 3 autores (Barea, Kotila, Iachello). Referencia (2015b) do mesmo grupo de U0757."
U0759,OK,1333379,"Quantum Monte Carlo methods for nuclear physics","Carlson, J.",7,2015,2014-12-09,,,"Rev. Mod. Phys. 87, 1067-1118",856,744,article,"j+Rev.Mod.Phys.,87,1067","Titulo e journal batem; earliest_date e a data do preprint (2014-12-09), pouco antes da publicacao formal 2015 -- dentro da tolerancia. 7 autores no raw."
U0760,OK,1342841,"Ab initio effective interactions for sd-shell valence nucleons","Dikmen, E.",6,2015,2015-02-02,,,"Phys. Rev. C 91, 064301",65,55,article,"j+Phys.Rev.C,91,064301","Titulo e journal batem exatamente; 6 autores no raw."
