uid,status,inspire_id,titulo_inspire,primeiro_autor,n_autores,ano_inspire,data_inspire,arxiv,doi,journal,citacoes,citacoes_sem_auto,tipo_doc,query_usada,obs
U0331,OK,1707954,"Disentangling the seesaw mechanism in the minimal left-right symmetric model",Senjanovic,2,2018,2018-12-10,1812.03790,,"Phys.Rev.D,100,115031",38,29,article,arxiv:1812.03790,"primeiro_autor/journal/n_autores do texto bruto (PDF); titulo bate exatamente; ano earliest_date 2018 vs ref 2019 dentro da tolerancia ±1"
U0332,OK,1623879,"A Search for Warm/Hot Gas Filaments Between Pairs of SDSS Luminous Red Galaxies",Tanimura,9,2017,2017-09-14,1709.05024,,"Mon.Not.Roy.Astron.Soc.,483,223",133,102,article,arxiv:1709.05024,"primeiro_autor/journal/n_autores do texto bruto (PDF); titulo bate exatamente (ancora forte); earliest_date 2017 e preprint, publicacao MNRAS 2019 (gap de 2 anos), aceito por titulo identico"
U0333,OK,1726391,"First Results from the AMoRE-Pilot neutrinoless double beta decay experiment","V. Alenkov",,2019,2019-03-22,1903.09483,,"Eur.Phys.J.C,79,791",136,65,article,arxiv:1903.09483,"primeiro_autor/journal do texto bruto (PDF; ref so cita autor+journal sem titulo); titulo bate com colaboracao AMoRE; ano bate"
U0334,OK,1788728,"Sensitivity of the DARWIN observatory to the neutrinoless double beta decay of 136Xe",Agostini,,2020,2020-03-25,2003.13407,,"Eur.Phys.J.C,80,808",87,47,article,arxiv:2003.13407,"primeiro_autor/journal do texto bruto (PDF); titulo e ano batem exatamente"
U0335,OK,1817003,"Final Results of GERDA on the Search for Neutrinoless Double-β Decay",Agostini,,2020,2020-09-13,2009.06079,,"Phys.Rev.Lett.,125,252502",666,552,article,arxiv:2009.06079,"primeiro_autor/journal do texto bruto (PDF); titulo e ano batem exatamente; mais citado do bloco"
U0336,OK,1752720,"Modeling of GERDA Phase II data",Agostini,,2019,2019-09-05,1909.02522,,"JHEP,03,139",42,15,article,arxiv:1909.02522,"primeiro_autor/journal do texto bruto (PDF); titulo bate exatamente; ano earliest_date 2019 vs ref 2020 dentro da tolerancia ±1"
U0337,OK,1798379,"First Search for Bosonic Superweakly Interacting Massive Particles with Masses up to 1 MeV/c² with GERDA",Agostini,,2020,2020-05-28,2005.14184,,"Phys.Rev.Lett.,125,011801",61,48,article,arxiv:2005.14184,"primeiro_autor/journal do texto bruto (PDF); titulo bate (super-WIMP = bosonic superweakly interacting massive particle); ano bate"
U0338,OK,1769193,"Projected Sensitivity of the LUX-ZEPLIN Experiment to the 0νββ Decay of 136Xe",Akerib,,2020,2019-12-09,1912.04248,,"Phys.Rev.C,102,014602",62,29,article,arxiv:1912.04248,"primeiro_autor/journal do texto bruto (PDF); titulo bate exatamente; ano earliest_date 2019 vs ref 2020 dentro da tolerancia ±1"
U0339,OK,1748779,"Measurement of the scintillation and ionization response of liquid xenon at MeV energies in the EXO-200 experiment",Anton,,2019,2019-08-12,1908.04128,,"Phys.Rev.C,101,065501",60,39,article,arxiv:1908.04128,"primeiro_autor/journal do texto bruto (PDF); titulo bate exatamente; ano earliest_date 2019 vs ref 2020 dentro da tolerancia ±1"
U0340,OK,1832686,"Novel technique for the study of pileup events in cryogenic bolometers",Armatol,,2020,2020-11-23,2011.11726,,,34,3,article,arxiv:2011.11726,"primeiro_autor do texto bruto (PDF); ref bruta so cita arXiv, sem journal; titulo bate (pequena diferenca de grafia pile-up/pileup); ano bate"
