uid,status,inspire_id,titulo_inspire,primeiro_autor,n_autores,ano_inspire,data_inspire,arxiv,doi,journal,citacoes,citacoes_sem_auto,tipo_doc,query_usada,obs
U0471,OK,44871,Oriented atoms in a variable magnetic field,Majorana,1,1932,1932,,,"Nuovo Cim. 9, 43",586,586,article,a+majorana+and+date+1932,"Ano e journal batem (Nuovo Cim. 9,43,1932); titulo traduzido de 'Atomi orientati in campo magnetico variabile'."
U0472,OK,44519,On the structure of atomic nuclei,Heisenberg,1,1932,1932,,,"Z. Phys. 77, 1-11",502,501,article,"j+Z.Phys.,77,1",Match exato de journal; titulo traduzido de 'Ueber den Bau der Atomkerne. I'.
U0473,NAO_ENCONTRADO,,,Heisenberg,1,,,,,"Z. Phys. 78, 156-164 (1932) [parte II da serie]",,,article,"j+Z.Phys.,78,156; t+structure+of+atomic+nuclei+and+a+heisenberg","Apenas a parte I da serie (Z.Phys. 77,1) esta indexada no INSPIRE; parte II nao localizada."
U0474,OK,2609860,A theory of energy transfer. 2.,Landau,1,1932,1932,,,"Phys. Z. Sowjetunion 2, 46",721,721,article,"j+Phys.Z.Sowjetunion,2,46","Match exato de journal; artigo companheiro do de Zener (par Landau-Zener), titulo traduzido de 'Zur Theorie der Energieuebertragung. II'."
U0475,NAO_ENCONTRADO,,,Chadwick,1,,,,,"Proc. Roy. Soc. Lond. A 142, 1-25 (1933) [Bakerian Lecture]",,,article,"j+Proc.Roy.Soc.Lond.A,142,1; t+bakerian+lecture+neutron; a+chadwick,+j+and+t+neutron",Busca por autor+titulo so retornou os artigos de 1932 (Possible/The Existence of a Neutron); Bakerian Lecture de 1933 nao localizada.
U0476,NAO_ENCONTRADO,,,Heisenberg,1,,,,,"Z. Phys. 80, 587-596 (1933) [parte III da serie]",,,article,"j+Z.Phys.,80,587",Apenas a parte I da serie esta indexada no INSPIRE; parte III nao localizada.
U0477,NAO_ENCONTRADO,,,Majorana,1,,,,,"Z. Phys. 82, 137-145 (1933)",,,article,"j+Z.Phys.,82,137; a+majorana+and+date+1933; t+kerntheorie+majorana; t+nuclear+theory+and+a+majorana",Nao localizado no INSPIRE sob nenhuma das formas de busca tentadas.
U0478,OK,3203,An attempt of a theory of beta radiation. 1.,Fermi,1,1934,1934-03,,,"Z. Phys. 88, 161-177",1906,1906,article,"j+Z.Phys.,88,161",Match exato de journal; titulo traduzido de 'Versuch einer Theorie der Beta-Strahlen. I' - artigo classico da teoria de Fermi do decaimento beta.
U0479,NAO_ENCONTRADO,,,Wick,1,,,,,"Rendiconti dell'Accademia dei Lincei 19, 69-72 (1934)",,,article,"a+wick,+g+and+date+1934",Revista italiana classica (Rend. Accad. Lincei) nao coberta pelo INSPIRE; nao localizado.
U0480,OK,42668,Double beta-disintegration,Goeppert-Mayer,1,1935,1935,,,"Phys. Rev. 48, 512-516",532,532,article,"j+Phys.Rev.,48,512",Match exato de titulo e journal.
