uid,status,inspire_id,titulo_inspire,primeiro_autor,n_autores,ano_inspire,data_inspire,arxiv,doi,journal,citacoes,citacoes_sem_auto,tipo_doc,query_usada,obs
U0691,NAO_ENCONTRADO,,,"Irwin, K.D.",2,,,,,"Cryogenic Particle Detection (Springer, ed. C. Enss), 2005, pp. 63-150",,,book chapter,t+Transition-edge+sensors+and+a+irwin ; a+Irwin+and+date+2005 ; t+transition-edge+sensors+and+a+hilton,"Capitulo de livro (Cryogenic Particle Detection, Springer 2005); nenhuma busca encontrou o capitulo - resultados de titulo sao de 1995/2012, autor+data trouxe K.Irwin astronomo (homonimo). Provavelmente nao indexado."
U0692,OK,714562,"Spin-isospin responses via (p,n) and (n,p) reactions","Ichimura, M.",3,2006,2006-04,,,"Prog. Part. Nucl. Phys. 56, 446-531",190,161,article,"j+Prog.Part.Nucl.Phys.,56,446","Ichimura, Sakai, Wakasa 2006. Titulo e journal batem exatamente."
U0693,OK,724934,The evidence for the observation of 0nu beta beta decay: The identification of 0nu beta beta events from the full spectra,"Klapdor-Kleingrothaus, H.V.",2,2006,2006,,,"Mod. Phys. Lett. A 21, 1547-1566",452,451,article,"j+Mod.Phys.Lett.A,21,1547","Klapdor-Kleingrothaus, Krivosheina 2006. Titulo e journal batem exatamente."
U0694,OK,737640,The SuperNEMO project,"Piquemal, F.",1,2006,2006,,,"Phys. Atom. Nucl. 69, 2096-2100",32,29,article,"j+Phys.Atom.Nucl.,69,2096",Piquemal (NEMO) 2006. Titulo e journal batem exatamente.
U0695,OK,716194,Assessment of uncertainties in QRPA 0νββ-decay nuclear matrix elements,"Rodin, V.A.",4,2006,2006,,,"Nucl. Phys. A 766, 107-131",366,304,article,"j+Nucl.Phys.A,766,107","Rodin, Faessler, Simkovic, Vogel 2006. Titulo e journal batem exatamente. Mesmos autores/tema de U0685 (2003), trabalho de continuacao."
U0696,OK,724663,Neutrino nucleus reactions based on new shell model Hamiltonians,"Suzuki, T.",5,2006,2006-08,,,"Phys. Rev. C 74, 034307",101,58,article,"j+Phys.Rev.C,74,034307","Suzuki, Chiba, Yoshida, Kajino, Otsuka 2006. Titulo e journal batem exatamente."
U0697,OK,718235,Muon capture on nuclei: Random phase approximation evaluation versus data for 6 <= Z <= 94 nuclei,"Zinner, N.T.",3,2006,2006-06,,,"Phys. Rev. C 74, 024326",41,36,article,"j+Phys.Rev.C,74,024326","Zinner, Langanke, Vogel 2006. Titulo (com <= no lugar de ≤) e journal batem exatamente."
U0698,OK,754233,Probing new physics in the neutrinoless double beta decay using electron angular correlation,"Ali, A.",3,2007,2007-06,,,"Phys. Rev. D 76, 093009",57,53,article,"j+Phys.Rev.D,76,093009","Ali, Borisov, Zhuridov 2007. Titulo e journal batem exatamente."
U0699,OK,747694,Fundamentals of Neutrino Physics and Astrophysics,"Giunti, C.",2,2007,2007,,,ISBN 9780198508717 (Oxford Univ. Press),469,440,book,t+Fundamentals+of+Neutrino+Physics+and+Astrophysics,"Giunti and Kim, livro-texto 2007. Titulo bate exatamente, ano bate; sem journal (livro), busca por titulo unica e suficiente (TOTAL=1)."
U0700,OK,774999,The NOvA Technical Design Report,"Ayres, D.S.",,2007,2007-10-08,,,"(NOvA Technical Design Report, 2007)",364,244,report,a+Ayres+and+date+2007,"Raw nao especifica titulo, so ""D. S. Ayres et al. (NOvA) (2007)"". A proposta original NOvA (recid 651763) e de 2004, nao bate no ano; jah o Technical Design Report (774999) e exatamente de 2007 e bate autor(Ayres)+colaboracao(NOvA)+ano. n_autores em branco pois raw diz apenas ""et al."""
